ParkCode,LocationType,StationID,month,variable,mean,sd,N,SE,inc.10.4yr,inc.20.4yr,inc.50.4yr,inc.10.8yr,inc.20.8yr,inc.50.8yr,inc.10.12yr,inc.20.12yr,inc.50.12yr
ACAD,Stream,ACKEBO,5,TotalArea,3.5675,1.546298899,8,0.546699219,0.779,0.832,0.937,1,1,1,1,1,1
ACAD,Stream,ACKEBO,6,TotalArea,2.313333333,0.526738898,6,0.215040255,0.982,0.991,0.999,1,1,1,1,1,1
ACAD,Stream,ACKEBO,7,TotalArea,7.799333333,8.728129895,6,3.563244109,0.193,0.218,0.3,0.491,0.56,0.747,0.625,0.7,0.873
ACAD,Stream,ACKEBO,8,TotalArea,2.061666667,1.249448305,6,0.510085135,0.457,0.512,0.664,0.941,0.969,0.997,0.987,0.995,1
ACAD,Stream,ACKEBO,9,TotalArea,1.718,0.841229101,6,0.343430342,0.596,0.657,0.807,0.991,0.997,1,0.999,1,1
ACAD,Stream,ACKEBO,10,TotalArea,4.401,2.72875019,6,1.1140076,0.443,0.497,0.648,0.931,0.963,0.996,0.983,0.994,1
ACAD,Stream,ACKEBO,5,TotalVel,0.43425,0.252575731,8,0.089299006,0.577,0.637,0.789,0.988,0.996,1,0.999,1,1
ACAD,Stream,ACKEBO,6,TotalVel,0.599333333,0.689935842,6,0.281665128,0.186,0.21,0.288,0.47,0.537,0.724,0.601,0.676,0.854
ACAD,Stream,ACKEBO,7,TotalVel,0.387,0.304621733,6,0.124361302,0.318,0.36,0.487,0.781,0.845,0.958,0.898,0.941,0.992
ACAD,Stream,ACKEBO,8,TotalVel,0.11,0.048357006,6,0.019741665,0.672,0.732,0.868,0.998,0.999,1,1,1,1
ACAD,Stream,ACKEBO,9,TotalVel,0.094,0.056942076,6,0.023246505,0.457,0.512,0.664,0.941,0.97,0.997,0.987,0.995,1
ACAD,Stream,ACKEBO,10,TotalVel,0.685333333,0.521008509,6,0.212700833,0.334,0.377,0.509,0.807,0.868,0.968,0.917,0.954,0.995
ACAD,Stream,ACKEBO,8,TP_ug/L,4.5,3.386527931,8,1.197318432,0.414,0.466,0.613,0.907,0.947,0.993,0.973,0.989,1
ACAD,Stream,ACKEBO,5,Water Temperature,8.845714286,1.244061056,14,0.332489303,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACKEBO,6,Water Temperature,11.822,1.908884491,10,0.603642278,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACKEBO,7,Water Temperature,16.006,1.29954864,10,0.410953363,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACKEBO,8,Water Temperature,15.686,1.569651058,10,0.496367248,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACKEBO,9,Water Temperature,14.262,2.846334095,10,0.900089872,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACKEBO,10,Water Temperature,11.716,0.970145464,10,0.306786933,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,6,ACOLOR,37.27261538,10.76416112,78,1.218801243,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,8,ACOLOR,31.55263158,7.049150751,76,0.808593046,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,6,ANC,75.623,10.09541484,64,1.261926856,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,8,ANC,103.7688103,6.422978249,62,0.815719053,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,5,BP_mmHg,755.7038529,9.355383056,44,1.410377062,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,6,BP_mmHg,750.9708481,5.33838274,78,0.604452818,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,7,BP_mmHg,751.6162724,4.949464124,62,0.628582572,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,8,BP_mmHg,756.7182407,3.062008235,76,0.351236433,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,9,BP_mmHg,760.8757545,3.53375183,62,0.448786931,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,10,BP_mmHg,751.5819544,5.651178926,62,0.717700441,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,6,CHLA_ugL,2.443589744,0.553648616,78,0.062688361,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,8,CHLA_ugL,2.198421053,0.65582732,76,0.075228553,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,6,Cl_ueqL,204.0261905,50.77169892,48,7.32826351,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,8,Cl_ueqL,141.3333333,60.50191955,48,8.732699885,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,5,DO (%),81.62272727,22.14749567,44,3.338860599,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,6,DO (%),60.37435897,32.9278528,78,3.728345151,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,7,DO (%),59.72580645,40.10208259,62,5.092969582,0.991,0.996,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,8,DO (%),60.28684211,36.67930331,76,4.207404643,0.999,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,9,DO (%),58.33225806,37.22954395,62,4.728156809,0.995,0.998,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,10,DO (%),78.61612903,16.34992549,62,2.076442613,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,5,DO_mg.L,8.29,1.931000464,44,0.291109273,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,6,DO_mg.L,5.925128205,3.126381977,78,0.353993051,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,7,DO_mg.L,5.343225806,3.474435335,62,0.441253729,0.994,0.998,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,8,DO_mg.L,5.282105263,3.082315284,76,0.353565811,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,9,DO_mg.L,5.51483871,3.491164371,62,0.443378318,0.995,0.998,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,10,DO_mg.L,8.86483871,1.921391011,62,0.244016902,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,6,DOC_mgL,4.635333333,0.288841953,48,0.041690745,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,8,DOC_mgL,5.392666667,0.168500437,48,0.024320943,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,6,FPH,6.4695,0.07821663,64,0.009777079,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,8,FPH,6.692322581,0.071103889,62,0.009030203,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,6,NH3_mg/L,0.009478261,0.002474215,46,0.000364803,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,6,NO2_mg/L,0.001,0,16,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,5,pH,5.955909091,0.386789518,44,0.058310714,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,6,pH,5.776410256,0.404471675,78,0.045797399,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,7,pH,5.919677419,0.46948513,62,0.059624671,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,8,pH,5.924736842,0.360272022,76,0.041326035,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,9,pH,6.053870968,0.259061072,62,0.032900789,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,10,pH,6.077741935,0.270236201,62,0.034320032,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,8,PO4_ug/L,2.8,1.222020185,28,0.230940108,0.994,0.998,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,6,SO4_ueqL,21.8384375,3.025161801,48,0.436644495,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,8,SO4_ueqL,16,1.429179202,48,0.206284249,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,5,Specific conductance,36,3.256478338,44,0.490932581,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,6,Specific conductance,36.43589744,11.77449339,78,1.333198846,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,7,Specific conductance,37.09677419,14.42528481,62,1.832013003,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,8,Specific conductance,41.18421053,22.4972357,76,2.580609919,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,9,Specific conductance,41.48387097,22.4585169,62,2.852234499,0.999,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,10,Specific conductance,31.64516129,6.690087539,62,0.849641967,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,6,T_Dis_N_mgL,0.153,0,16,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,8,T_Dis_N_mgL,0.194,0,14,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,6,T_Dis_P_ugL,2.7,0,16,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,8,T_Dis_P_ugL,4.2,0,14,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,6,TN_mg/L,0.253846154,0.025972551,78,0.002940812,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,8,TN_mg/L,0.325131579,0.017215762,76,0.001974783,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,6,TP_ug/L,8.4,1.002853073,64,0.125356634,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,8,TP_ug/L,7.578947368,1.295563279,76,0.1486113,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,5,Water Temperature,14.14272727,3.418721619,44,0.515391676,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,6,Water Temperature,14.93820513,3.427317206,78,0.388067256,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,7,Water Temperature,17.99096774,5.245335386,62,0.66615826,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,8,Water Temperature,19.25105263,5.180573348,76,0.594252518,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,9,Water Temperature,16.83548387,2.515423686,62,0.319459128,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLBRK,10,Water Temperature,10.13032258,2.300593628,62,0.292175683,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,6,ACOLOR,23.38181818,11.79097915,110,1.124225751,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,8,ACOLOR,22.2195122,6.861998396,82,0.757780955,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,6,ANC,41.18909091,1.225369853,110,0.116834431,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,8,ANC,51.70243902,5.999238133,82,0.662505022,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,5,BP_mmHg,756.5812346,4.26038318,84,0.464845915,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,6,BP_mmHg,759.2836304,2.143982494,110,0.20442071,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,7,BP_mmHg,754.3600867,2.508201048,90,0.264387605,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,8,BP_mmHg,760.6636265,3.339537043,82,0.368790172,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,9,BP_mmHg,754.3098932,0.562735773,106,0.05465773,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,10,BP_mmHg,755.9983237,5.55585483,84,0.60619346,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,6,CHLA_ugL,1.036363636,0.257271239,110,0.02452985,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,8,CHLA_ugL,1.502439024,0.298546111,82,0.032968903,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,6,Cl_ueqL,246,0,34,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,8,Cl_ueqL,223,0,34,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,5,DO (%),89.77857143,15.66831713,84,1.709553554,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,6,DO (%),83.30909091,25.45991109,110,2.427507275,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,7,DO (%),78.92666667,30.24130964,90,3.18771393,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,8,DO (%),73.06585366,34.56960493,82,3.817574228,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,9,DO (%),70.00754717,36.98708577,106,3.59250335,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,10,DO (%),74.48571429,31.51708331,84,3.438795713,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,5,DO_mg.L,9.89452381,1.340090273,84,0.146215836,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,6,DO_mg.L,8.721454545,2.338138064,110,0.222932717,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,7,DO_mg.L,7.850222222,2.623641426,90,0.276556089,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,8,DO_mg.L,6.96902439,2.855094476,82,0.31529244,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,9,DO_mg.L,6.833773585,3.36732887,106,0.327063893,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,10,DO_mg.L,8.139047619,3.407139782,84,0.371749427,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,6,DOC_mgL,5.05,0,34,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,8,DOC_mgL,4.65,0,34,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,6,FPH,6.432580645,0.025085786,62,0.003185898,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,8,FPH,6.565666667,0.004997174,60,0.000645132,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,5,pH,5.809761905,0.470874542,84,0.051376625,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,6,pH,5.808181818,0.41351521,110,0.039427128,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,7,pH,5.884666667,0.427669935,90,0.045080369,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,8,pH,5.797073171,0.628921255,82,0.069452734,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,9,pH,5.928113208,0.383855412,106,0.037283334,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,10,pH,6.221904762,0.191748305,84,0.020921455,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,6,SO4_ueqL,49,0,34,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,8,SO4_ueqL,46,0,34,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,5,Specific conductance,45.64285714,3.76938478,84,0.411273597,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,6,Specific conductance,45.81818182,6.094337601,110,0.581072291,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,7,Specific conductance,46.51111111,3.878040871,90,0.4087814,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,8,Specific conductance,48.36585366,6.496936021,82,0.71746656,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,9,Specific conductance,50.64150943,10.72441689,106,1.041647451,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,10,Specific conductance,47.95238095,8.805672818,84,0.960777672,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,6,T_Dis_N_mgL,0.123461538,0.012584556,52,0.001745164,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,8,T_Dis_N_mgL,0.248,0,26,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,6,T_Dis_P_ugL,2.092307692,0.100676445,52,0.013961311,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,8,T_Dis_P_ugL,2.15,0.604240335,48,0.08721458,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,6,TN_mg/L,0.164953488,0.026540051,86,0.002861887,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,8,TN_mg/L,0.171707317,0.02481561,82,0.002740426,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,6,TP_ug/L,4.387272727,0.346439052,110,0.033031668,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,8,TP_ug/L,3.919512195,0.273269651,82,0.030177585,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,5,Water Temperature,10.89214286,4.930609843,84,0.537973639,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,6,Water Temperature,12.67727273,6.133878685,110,0.584842385,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,7,Water Temperature,14.522,7.51207645,90,0.791842385,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,8,Water Temperature,15.42195122,6.972990297,82,0.77003796,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,9,Water Temperature,14.33056604,4.955077978,106,0.481279719,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLHAD,10,Water Temperature,10.76833333,1.798348528,84,0.196215911,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,5,ACOLOR,14.2,1.686548085,10,0.533333333,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,8,ACOLOR,14.67,1.818302016,10,0.574997585,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,5,ANC,42.7505,5.860271596,12,1.691714692,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,8,ANC,68.076,11.19380305,10,3.539791331,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,5,BP_mmHg,761.4857143,4.375606708,14,1.169430083,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,6,BP_mmHg,756.975,4.958326331,8,1.753033086,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,7,BP_mmHg,757.3666667,3.715650765,12,1.072615985,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,8,BP_mmHg,752.64,6.245923115,10,1.975134313,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,9,BP_mmHg,760.04,5.086627348,10,1.608532803,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,10,BP_mmHg,755.6833333,3.580968212,12,1.03373648,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,5,Discharge,1.120142857,0.585199618,14,0.156401177,0.836,0.882,0.964,1,1,1,1,1,1
ACAD,Stream,ACLKWO,6,Discharge,2.58275,2.805489046,8,0.991890164,0.247,0.279,0.383,0.632,0.706,0.874,0.772,0.839,0.957
ACAD,Stream,ACLKWO,7,Discharge,0.500833333,0.280261836,12,0.080904623,0.744,0.8,0.917,1,1,1,1,1,1
ACAD,Stream,ACLKWO,8,Discharge,0.4332,0.371544165,10,0.117492581,0.403,0.454,0.6,0.897,0.939,0.992,0.968,0.986,0.999
ACAD,Stream,ACLKWO,9,Discharge,1.0504,1.32104716,10,0.417751792,0.235,0.265,0.365,0.603,0.676,0.852,0.744,0.813,0.945
ACAD,Stream,ACLKWO,10,Discharge,0.2545,0.312995353,12,0.090353976,0.276,0.312,0.427,0.699,0.77,0.918,0.833,0.891,0.978
ACAD,Stream,ACLKWO,5,DO (%),95.18571429,2.644255644,14,0.706707047,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,6,DO (%),93.95,2.058432136,8,0.727765661,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,7,DO (%),86.68333333,1.007998316,12,0.29098405,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,8,DO (%),84.56,3.045287799,10,0.963004558,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,9,DO (%),89.56,5.117551498,10,1.618311878,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,10,DO (%),81.35,11.8565287,12,3.422685017,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,5,DO_mg.L,9.845714286,0.362633833,14,0.096917969,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,6,DO_mg.L,9.0825,0.214259522,8,0.075752181,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,7,DO_mg.L,7.481666667,0.333434833,12,0.096254345,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,8,DO_mg.L,7.468,0.152227899,10,0.048138689,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,9,DO_mg.L,8.266,0.676809509,10,0.214025959,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,10,DO_mg.L,8.733333333,1.004818693,12,0.290066171,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,5,FPH,6.337833333,0.100182409,12,0.028920171,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,8,FPH,6.487,0.137904959,10,0.043609377,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,8,NO2+NO3_mg/L,0.024,0.012617448,6,0.005151052,0.548,0.607,0.761,0.981,0.993,1,0.998,0.999,1
ACAD,Stream,ACLKWO,5,pH,6.161428571,0.116411547,14,0.031112295,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,6,pH,6.1725,0.079056942,8,0.02795085,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,7,pH,5.985,0.32712244,12,0.094432114,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,8,pH,6.044,0.377924155,10,0.119510111,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,9,pH,6.102,0.179307309,10,0.05670195,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,10,pH,6.128,0.126209702,10,0.039911012,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,8,PO4_ug/L,1.133333333,0.103279556,6,0.042163702,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,5,Specific conductance,25.28571429,1.540657773,14,0.41175811,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,6,Specific conductance,24.25,0.88640526,8,0.313391585,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,7,Specific conductance,24.83333333,2.037526724,12,0.588183301,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,8,Specific conductance,25.4,1.95505044,10,0.618241233,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,9,Specific conductance,26.2,2.616188916,10,0.827311576,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,10,Specific conductance,28.16666667,4.195957651,12,1.21126864,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,5,T_Dis_P_ugL,3.966666667,3.670785565,6,1.498591932,0.252,0.286,0.392,0.646,0.72,0.884,0.786,0.851,0.962
ACAD,Stream,ACLKWO,8,T_Dis_P_ugL,3.2,0.85322916,6,0.348329346,0.947,0.969,0.996,1,1,1,1,1,1
ACAD,Stream,ACLKWO,5,TN_mg/L,0.116,0.001788854,6,0.000730297,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,8,TN_mg/L,0.1504,0.026166985,10,0.008274727,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,5,TotalArea,1.997,1.233430663,6,0.50354596,0.445,0.499,0.651,0.933,0.964,0.997,0.984,0.994,1
ACAD,Stream,ACLKWO,6,TotalArea,3.24,1.408526322,6,0.575028463,0.679,0.739,0.874,0.998,1,1,1,1,1
ACAD,Stream,ACLKWO,7,TotalArea,2.316333333,0.358597639,6,0.146396873,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,8,TotalArea,1.923333333,0.076990043,6,0.031431053,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,9,TotalArea,2.878833333,1.239286919,6,0.505936766,0.686,0.746,0.879,0.998,1,1,1,1,1
ACAD,Stream,ACLKWO,10,TotalArea,1.17175,0.61278352,8,0.216651691,0.651,0.711,0.852,0.997,0.999,1,1,1,1
ACAD,Stream,ACLKWO,5,TotalVel,0.33925,0.175208243,8,0.061945469,0.66,0.72,0.859,0.997,0.999,1,1,1,1
ACAD,Stream,ACLKWO,6,TotalVel,0.77325,0.485384899,8,0.171609477,0.526,0.584,0.739,0.975,0.989,1,0.996,0.999,1
ACAD,Stream,ACLKWO,7,TotalVel,0.31075,0.160599546,8,0.056780514,0.659,0.719,0.859,0.997,0.999,1,1,1,1
ACAD,Stream,ACLKWO,8,TotalVel,0.2905,0.193137257,8,0.068284332,0.489,0.545,0.7,0.959,0.981,0.999,0.993,0.998,1
ACAD,Stream,ACLKWO,9,TotalVel,0.391,0.354464586,8,0.125322156,0.319,0.361,0.489,0.783,0.847,0.959,0.899,0.942,0.993
ACAD,Stream,ACLKWO,10,TotalVel,0.2108,0.211887182,10,0.06700461,0.323,0.365,0.494,0.789,0.852,0.962,0.904,0.945,0.993
ACAD,Stream,ACLKWO,5,TP_ug/L,4.533333333,0.521071158,12,0.150420287,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,8,TP_ug/L,4.46,0.492612085,10,0.155777619,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,5,Water Temperature,13.87,1.418927005,14,0.379224194,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,6,Water Temperature,17.0025,0.565855863,8,0.200060259,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,7,Water Temperature,22.76833333,1.851627458,12,0.534518806,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,8,Water Temperature,21.47,2.22166104,10,0.702550908,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,9,Water Temperature,19.366,3.026149736,10,0.956952571,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACLKWO,10,Water Temperature,12.035,2.286177834,12,0.659962694,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLONG,6,ACOLOR,18.82682216,2.629863995,686,0.100408674,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLONG,8,ACOLOR,17.90425304,2.656896451,822,0.092669905,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLONG,4,Al_ugL,45.59565217,6.663764586,46,0.982518486,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLONG,10,Al_ugL,20.07252772,5.578156163,570,0.233643251,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLONG,4,ANC,55.78256522,5.498758687,46,0.810747737,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLONG,6,ANC,61.4259306,7.737262508,634,0.30728595,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLONG,8,ANC,65.20420879,12.7176835,774,0.457127693,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLONG,10,ANC,63.26629266,6.548187693,632,0.260472921,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLONG,4,BP_mmHg,755.3826993,4.182787914,44,0.630579004,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLONG,5,BP_mmHg,761.183052,6.084882069,506,0.270506003,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLONG,6,BP_mmHg,761.3267309,5.042142491,746,0.184605953,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACLONG,7,BP_mmHg,758.3643827,4.366198581,624,0.174787829,1,1,1,1,1,1,1,1,1
